Name,Long,Lat,Area,EPC,std_EPC,TYPE,Population,Admin
迎下村,112.781131,23.519974,4956.309905,24512.05405,-0.269838865,村庄,95,迎头村
大东迳村,112.742163,23.530421,27652.88271,50876.18593,-0.058108534,村庄,117,下寮村
草布,112.668858,23.519327,82933.68979,290087,1.862993412,村庄,680,竹寨村
上梁,112.690749,23.524746,18754.77433,110165,0.418039907,村庄,142,江和村
大岭村,112.677779,23.519599,14677.63026,31020.369,-0.217570591,村庄,145,田心村
新寨村,112.651576,23.519171,4084.70017,0,-0.466695161,村庄,0,新屋村
荷群,112.663914,23.521658,12064.84448,40286.68636,-0.1431528,村庄,98,竹寨村
谭口村,112.651576,23.519171,20910.35752,6106.31579,-0.417655341,村庄,60,新屋村
下岗村、新排村、蛇屋村、田车村、田心村,112.790152,23.522102,104767.3519,216408.4298,1.271280845,村庄,532,上观村
崀头,112.663914,23.521658,3585.872556,6166.329545,-0.417173371,村庄,15,竹寨村
大拨村,112.663914,23.521658,13210.10925,43575.39545,-0.116741179,村庄,106,新屋村
大岭,112.725342,23.531902,18323.4637,77889.84375,0.158838141,村庄,75,塔崀村
塘垌,112.587373,23.515764,13152.69001,1034.482759,-0.45838723,村庄,120,培崀村
孔岭,112.739801,23.523069,20092.35194,76698.23965,0.149268369,村庄,116,大东村
坳头村,112.774421,23.526285,21136.69679,29335.8755,-0.231098757,村庄,102,迎头村
迎头村,112.781131,23.519974,40157.65067,27350.29189,-0.247044978,村庄,106,迎头村
村委会所在，非自然村,112.66471,23.519391,8141.631256,0,-0.466695161,村庄,0,竹寨村
黄沙坑,112.587373,23.515764,10477.87723,327.5862069,-0.464064316,村庄,38,培崀村
木兰,112.651576,23.519171,7083.803049,6208.087719,-0.416838011,村庄,61,新屋村
杨家,112.706644,23.532066,1723.926359,21279.55365,-0.295799075,村庄,12,塔崀村
程学岭村,112.795542,23.520581,22538.19072,30796.83775,-0.21936577,村庄,123,上观村
铁桥村、新围村、新寨村,112.651576,23.519171,62023.94152,60554.29825,0.019616382,村庄,595,新屋村
黄沙坑,112.602634,23.510607,2040.193943,0,-0.466695161,村庄,0,培崀村
白石坳村,112.742163,23.530421,14318.91741,35656.81407,-0.180335302,村庄,82,下寮村
牛眠村,112.66471,23.519391,9635.035111,75329.74545,0.138277992,村庄,32,新屋村
石岗,112.654403,23.518715,32163.20008,41209.69165,-0.135740145,村庄,201,竹寨村
厘谷一村,112.781131,23.519974,19715.59409,43605.65405,-0.116498172,村庄,169,迎头村
江尾村,112.677779,23.519599,21912.57703,13049.94834,-0.361891031,村庄,61,田心村
邓家、雷家、中间寨,112.708127,23.517728,38065.09548,125549.843,0.541595574,村庄,282,塔崀村
仁兴,112.66471,23.519391,7526.180287,183616.2545,1.0079269,村庄,78,竹寨村
会事岗村,112.759343,23.518614,23974.07913,32987.2943,-0.201774215,村庄,61,下寮村
万新村,112.677779,23.519599,14407.10877,13905.68266,-0.355018629,村庄,65,田心村
,112.677779,23.519599,1676.439978,0,-0.466695161,风景名胜及特殊用地,0,田心村
,112.708127,23.517728,11589.00475,0,-0.466695161,村庄,0,江和村
上麦岗村,112.759343,23.518614,13074.06045,42180.47468,-0.127943787,村庄,78,下寮村
新排村,112.795542,23.520581,3441.76228,44818.16225,-0.106760519,村庄,179,上观村
转洲村,112.654403,23.518715,32835.70048,78113.89312,0.160637481,村庄,381,新屋村
大崀村,112.775088,23.519721,16856.89857,55647.32039,-0.019791555,村庄,156,上观村
甫前岗,112.713667,23.517894,14397.0961,115827,0.463511426,村庄,65,塔崀村
下田心村,112.775088,23.519721,10319.17067,17835.67961,-0.323456826,村庄,50,迎头村
牛角龙村,112.786062,23.518424,12579.0084,49890.98131,-0.066020711,村庄,95,迎头村
石坑村,112.759343,23.518614,11155.78939,49751.32911,-0.067142258,村庄,92,下寮村
江村,112.669291,23.526402,13005.81232,38894.29412,-0.154335102,村庄,81,竹寨村
,112.677779,23.519599,2795.400593,0,-0.466695161,风景名胜及特殊用地,0,田心村
厘谷二村,112.786062,23.518424,18311.90018,62495.01869,0.035202307,村庄,119,迎头村
东兴里村,112.837509,23.518162,37084.94993,274222,1.735581603,村庄,159,迳口村
田心村,112.801363,23.518586,12137.0688,21790.43192,-0.291696212,村庄,113,上观村
坑口,112.587373,23.515764,11842.19459,439.6551724,-0.46316429,村庄,51,培崀村
塘尾、连子、新二村、旱塘、福厚,112.66961,23.513114,65654.08852,171411,0.909906506,村庄,528,竹寨村
先锋村,112.801363,23.518586,25273.40998,26611.32394,-0.25297963,村庄,138,上观村
江围村,112.759343,23.518614,10365.47927,45965.9019,-0.097543023,村庄,85,下寮村
下周,112.708127,23.517728,7704.831993,27603.15698,-0.245014219,村庄,62,江和村
建新村,112.839081,23.517479,12172.12445,0,-0.466695161,村庄,50,迳口村
下麦岗村、石坑村,112.757418,23.515519,21702.346,0,-0.466695161,村庄,209,下寮村
竹寨村,112.654403,23.518715,47979.07742,47565.41523,-0.084697332,村庄,232,竹寨村
非自然村,112.689323,23.512194,1600.882452,0,-0.466695161,村庄,0,江和村
洞坑村,112.776143,23.516818,28593.76722,126967.7212,0.552982553,村庄,176,迎头村
,112.679644,23.515516,5384.205095,0,-0.466695161,风景名胜及特殊用地,0,田心村
大崀村、下岗村,112.774183,23.510741,9181.71505,23145.25762,-0.280815607,村庄,156,上观村
松三村、松青村,112.776143,23.516818,26752.63918,142117.2788,0.674648644,村庄,197,上观村
黄坑村,112.643653,23.504527,23711.32006,29580.80721,-0.229131711,村庄,202,新屋村
下梁,112.689323,23.512194,23850.61414,777668,5.778756213,村庄,126,江和村
新屋村,112.801363,23.518586,8671.607169,16005.3615,-0.33815611,村庄,83,上观村
旧村、迎头村委马路村、会,112.774515,23.513739,47751.63506,94024.70221,0.288417182,村庄,151,迎头村
大洼村,112.767406,23.504045,56071.70257,35577.4693,-0.18097252,村庄,161,迎头村
前锋村,112.649587,23.500692,25060.47305,22309.1,-0.287530788,村庄,221,新屋村
新二村,112.679644,23.515516,8016.901984,0,-0.466695161,村庄,76,竹寨村
称钩村,112.798215,23.516313,30056.78151,17497.8,-0.326170337,村庄,132,上观村
李子园,112.740547,23.515197,18161.75692,372613,2.525759682,村庄,117,大东村
新田村,112.774183,23.510741,2562.797055,7269.984765,-0.408309916,村庄,49,上观村
祠堂寨村,112.801363,23.518586,29536.79917,17740.88263,-0.32421814,村庄,92,上观村
寺边岗村,112.798215,23.516313,10402.8737,8881.459091,-0.395368167,村庄,67,上观村
,112.679644,23.515516,2209.907867,0,-0.466695161,风景名胜及特殊用地,0,江和村
崀子村,112.774515,23.513739,39942.36571,75344.29779,0.138394862,村庄,121,迎头村
非自然村,112.688392,23.515506,15674.16207,0,-0.466695161,村庄,0,江和村
迳口镇政府、迳口村委会,112.82444,23.512453,262345.0679,0,-0.466695161,建制镇,0,迳口村
三角岭村,112.798215,23.516313,3096.980239,10737.28636,-0.380464019,村庄,81,上观村
三家村、新屋村,112.774183,23.510741,16503.65533,37091.759,-0.16881126,村庄,250,上观村
冲口,112.713994,23.509884,62370.82508,115659,0.462162218,村庄,389,塔崀村
冠山村,112.827066,23.513234,56879.08826,848323,6.346186488,村庄,229,迳口村
桂子境村,112.757418,23.515519,18388.84751,0,-0.466695161,村庄,100,下寮村
围墩脚村,112.798215,23.516313,11874.04467,6893.072727,-0.411336897,村庄,52,上观村
格岗山,112.70808,23.508757,8248.452311,39878.1462,-0.146433786,村庄,62,塔崀村
岗顶村,112.798215,23.516313,1416.179586,7423.309091,-0.407078569,村庄,56,上观村
竹头崀、瓦窑崀村、江围村,112.757418,23.515519,15461.27958,0,-0.466695161,采矿用地,419,下寮村
蜈蚣崀,112.587373,23.515764,2716.48011,344.8275862,-0.463925851,村庄,40,培崀村
下麦岗村,112.753582,23.512454,23785.57626,7174.634421,-0.409075675,村庄,117,下寮村
李巷,112.669368,23.515702,5943.530991,88494.4918,0.244004065,村庄,72,竹寨村
迳口镇政府、迳口村委会,112.826648,23.515638,55748.20152,0,-0.466695161,建制镇,0,迳口村
大塘面村,112.798215,23.516313,15343.74395,13521.02727,-0.358107797,村庄,102,上观村
,112.688392,23.515506,7192.238409,0,-0.466695161,风景名胜及特殊用地,0,江和村
下岗村,112.798215,23.516313,10551.68271,12858.23182,-0.363430707,村庄,97,上观村
三合村,112.669368,23.515702,20777.70903,211403.5082,1.231086323,村庄,172,竹寨村
卢屋,112.671734,23.50911,5986.916536,3428.898714,-0.439157677,村庄,50,竹寨村
水圳头、上新村、荔枝园村、下新村,112.649587,23.500692,95589.37195,70763.25385,0.1016045,村庄,701,新屋村
,112.659491,23.506182,3272.558679,0,-0.466695161,采矿用地,0,镇郊村
,112.83524,23.512608,53110.86679,0,-0.466695161,采矿用地,0,迳口村
竹寨学校，非自然村,112.669368,23.515702,7533.029598,0,-0.466695161,村庄,0,竹寨村
,112.659491,23.506182,23205.30839,0,-0.466695161,建制镇,0,新屋村
佛仔塘上杨、李村,112.688392,23.515506,17754.59653,200504.5294,1.143556629,村庄,92,江和村
横岭脚,112.602634,23.510607,4769.757141,3367.475083,-0.43965097,村庄,65,培崀村
,112.659491,23.506182,8197.524573,0,-0.466695161,建制镇,0,镇郊村
鹅寮,112.70808,23.508757,24887.0376,104840.9327,0.375282325,村庄,163,塔崀村
红卫村,112.731403,23.509816,42062.5041,813117,6.063447117,村庄,241,高崀村
非自然村,112.659491,23.506182,720.187556,0,-0.466695161,村庄,0,镇郊村
杨齐村,112.659491,23.506182,7655.93572,227487.6029,1.36025768,村庄,60,镇郊村
石仔碑,112.659491,23.506182,19171.97868,417060.6053,2.882718381,村庄,110,镇郊村
非自然村，十二带自然保护区,112.602634,23.510607,8048.238597,0,-0.466695161,村庄,0,培崀村
卓善村、大塘基、公太营,112.671734,23.50911,136094.3661,76670.17524,0.149042984,村庄,1118,江和村
旧张田村,112.772164,23.508405,18219.23765,24460.04425,-0.270256556,村庄,70,迎头村
红卫村晒地,112.731403,23.509816,3695.460841,0,-0.466695161,村庄,0,高崀村
一村、下麦岗村,112.753582,23.512454,1186.482614,17660.63858,-0.32486258,村庄,288,下寮村
雷村,112.663556,23.505593,38425.54086,370784,2.511070984,村庄,69,镇郊村
迳口镇政府、迳口村委会,112.826648,23.515638,53402.43095,0,-0.466695161,采矿用地,0,迳口村
新圩村,112.655185,23.50664,234274.3787,1490127,11.50051414,建制镇,75,镇郊村
钟村,112.659491,23.506182,18501.22612,492889.8063,3.491702662,村庄,130,镇郊村
非自然村,112.688392,23.515506,1007.321186,0,-0.466695161,村庄,0,江和村
社光磅村,112.767406,23.504045,10522.61041,13037.70614,-0.361989349,村庄,59,迎头村
大坳岗村,112.839254,23.510306,20658.4612,0,-0.466695161,村庄,75,迳口村
东兴里村,112.774183,23.510741,17923.123,13798.13435,-0.35588235,村庄,93,迎头村
梅子坪,112.602634,23.510607,10109.10591,8081.940199,-0.401789103,村庄,156,培崀村
下杨,112.688392,23.515506,11247.46036,95893.47059,0.30342526,村庄,44,江和村
山塘村,112.823144,23.50747,24057.04233,132778.1811,0.599646355,村庄,141,迳口村
迳坑村,112.774183,23.510741,10019.14483,10385.69252,-0.383287669,村庄,70,迎头村
一村,112.753582,23.512454,4148.776588,10486.00415,-0.382482066,村庄,171,下寮村
红卫村鸡场,112.731403,23.509816,12996.93137,0,-0.466695161,村庄,0,高崀村
非自然村,112.655185,23.50664,2681.013894,0,-0.466695161,村庄,0,镇郊村
两脚崀村,112.648267,23.506279,7360.5686,15579.73368,-0.341574326,村庄,77,新屋村
,112.651711,23.508154,5795.211164,0,-0.466695161,建制镇,0,新屋村
二和、竹园孔,112.673658,23.50605,68423.33905,67971,0.079179911,村庄,304,江和村
,112.731403,23.509816,1302.099741,0,-0.466695161,采矿用地,0,高崀村
非自然村,112.653799,23.505207,4170.711666,0,-0.466695161,村庄,0,新屋村
一村、二村、三村、四村、五村、六村、七村、八村、九村,112.753582,23.512454,168062.101,60769.76677,0.02134681,村庄,991,下寮村
旧知青场,112.688392,23.515506,4229.616906,0,-0.466695161,村庄,0,江和村
进子崀村,112.756199,23.50832,86634.12617,94937,0.295743845,村庄,139,下寮村
崩岗头,112.648267,23.506279,11863.71225,14770.39687,-0.34807411,村庄,73,新屋村
,112.586146,23.507562,1554.613375,0,-0.466695161,村庄,0,培崀村
卢村、官山一村新址、官山二村旧址、官山二村新址,112.651711,23.508154,37419.02217,420724.9302,2.912146573,建制镇,358,新屋村
尚刘村,112.659491,23.506182,4033.456231,428434.9855,2.974066023,村庄,113,镇郊村
新张田村,112.772164,23.508405,23463.02845,54510.95575,-0.028917699,村庄,156,迎头村
人民村、龙眼头村、迳口镇政府,112.823144,23.50747,71670.23026,306990.6883,1.998746925,建制镇,326,迳口村
非自然村,112.663079,23.510114,724.0166423,0,-0.466695161,村庄,0,镇郊村
黄竹园鸡场,112.731403,23.509816,5716.288795,0,-0.466695161,村庄,0,高崀村
非自然村,112.649587,23.500692,7173.426073,0,-0.466695161,村庄,0,新屋村
非自然村,112.671734,23.50911,2322.145562,0,-0.466695161,村庄,0,江和村
东便什村,112.653799,23.505207,54953.92876,217122.9635,1.277019266,建制镇,78,镇郊村
新联,112.586146,23.507562,14976.42187,3993,-0.43462738,村庄,120,培崀村
松木咀村,112.726189,23.504015,22262.48227,118444,0.484528552,村庄,167,高崀村
人民村、大利村、前进村,112.823144,23.50747,99227.0012,548063.1306,3.934799606,建制镇,582,迳口村
王村,112.673609,23.509304,7223.31052,144807,0.696249794,村庄,70,江和村
独岗村,112.798215,23.516313,11936.75266,9676.813636,-0.388980675,村庄,73,上观村
,112.631336,23.510851,40401.08873,0,-0.466695161,风景名胜及特殊用地,0,培崀村
新塘,112.648267,23.506279,5178.029777,11128.3812,-0.377323136,村庄,55,马岗村
非自然村,112.688392,23.515506,2103.111674,0,-0.466695161,村庄,0,江和村
黄芒塘,112.70808,23.508757,19643.80807,75253.92105,0.137669047,村庄,117,塔崀村
太阶,112.663079,23.510114,23071.56474,144177,0.691190264,村庄,148,江和村
铺仔、冼村一、冼村二、寨角、横巷、向东、彭村、何村,112.680707,23.502499,123039.675,429705.8298,2.984272174,村庄,872,江和村
黄草,112.648267,23.506279,26179.99346,36015.48825,-0.17745479,村庄,178,马岗村
上下河村,112.767406,23.504045,20166.75744,29832.03947,-0.227114065,村庄,135,新围村
,112.649587,23.500692,9671.469203,0,-0.466695161,采矿用地,0,新屋村
,112.63466,23.504439,28326.52009,0,-0.466695161,风景名胜及特殊用地,0,马岗村
十二带村,112.586146,23.507562,17870.31622,3993,-0.43462738,村庄,120,培崀村
张村飞地,112.651711,23.508154,23801.74108,84615.06977,0.212848428,建制镇,72,新屋村
非自然村,112.673609,23.509304,6014.669703,0,-0.466695161,村庄,0,江和村
天井堂,112.643653,23.504527,15451.17307,38806.5045,-0.15504014,村庄,265,马岗村
坭塘村,112.774183,23.510741,15637.9886,15430.17175,-0.342775458,村庄,104,上观村
,112.63466,23.504439,7956.636181,0,-0.466695161,风景名胜及特殊用地,0,马岗村
深坑三,112.629355,23.516361,5321.568831,7468.712687,-0.406713933,村庄,77,培崀村
新村,112.743974,23.503709,40837.82282,349610,2.341022599,村庄,160,下寮村
深坑,112.629355,23.516361,11913.87472,18526.28731,-0.317910555,村庄,191,培崀村
南厂,112.59213,23.504286,20450.046,3911,-0.435285922,村庄,135,培崀村
地豆镇,112.832571,23.502471,34698.90056,0,-0.466695161,村庄,0,迳口村
江厂,112.643653,23.504527,14187.85157,5564.706306,-0.422005007,村庄,38,马岗村
,112.649587,23.500692,16368.91219,0,-0.466695161,建制镇,0,马岗村
冷脚岩,112.671734,23.50911,8709.056171,5211.926045,-0.424838185,村庄,76,江和村
,112.586146,23.507562,1400.064967,0,-0.466695161,村庄,0,培崀村
,112.651217,23.500368,13000.11144,0,-0.466695161,建制镇,0,新屋村
铜鼓岗,112.711624,23.504371,15910.93972,83864,0.206816587,村庄,105,塔崀村
丁二村,112.656246,23.504051,23703.07588,481881.1773,3.403292367,村庄,76,镇郊村
黄村,112.649587,23.500692,19728.44683,11911.64615,-0.371032736,建制镇,118,新屋村
非自然村,112.648267,23.506279,1445.851814,0,-0.466695161,村庄,0,马岗村
联安,112.631336,23.510851,27419.79902,49218.32343,-0.071422827,村庄,443,培崀村
高坡,112.656246,23.504051,34308.65982,1413940.823,10.88866298,村庄,223,江和村
氹田,112.643653,23.504527,5539.284161,7321.981982,-0.407892327,村庄,50,马岗村
白贯村、新围村、横档村,112.762656,23.500273,30584.26386,49566.16558,-0.068629306,村庄,726,新围村
,112.63466,23.504439,4576.983619,0,-0.466695161,风景名胜及特殊用地,0,培崀村
马安村,112.767406,23.504045,17370.47863,22318.78509,-0.287453007,村庄,101,新围村
,112.656246,23.504051,6254.311195,0,-0.466695161,建制镇,0,新屋村
明珠山庄,112.743974,23.503709,3878.660075,0,-0.466695161,村庄,0,高崀村
地豆镇,112.832571,23.502471,5663.361442,0,-0.466695161,村庄,0,迳口村
新石崀村、侧崀村、矮岗村,112.772235,23.499771,147797.3791,173683.2768,0.928155161,村庄,757,新围村
,112.651711,23.508154,2754.439831,0,-0.466695161,建制镇,0,马岗村
,112.820561,23.501849,51920.55683,0,-0.466695161,建制镇,0,迳口村
雷村,112.680707,23.502499,8855.207582,33509.17021,-0.197583029,村庄,68,江和村
五村,112.753582,23.512454,4275.135972,7235.956083,-0.408583201,村庄,118,下寮村
大坪,112.631336,23.510851,16090.30166,6999.445545,-0.410482617,村庄,63,培崀村
高寨,112.653799,23.505207,3348.116209,164234.0365,0.852268316,村庄,59,马岗村
,112.708115,23.498812,1499.753665,0,-0.466695161,风景名胜及特殊用地,0,江和村
上丰村,112.709475,23.513157,14794.5532,126169,0.546568024,村庄,90,塘村村
连子二村,112.718081,23.500086,9403.60365,11326.81244,-0.375729535,村庄,45,塘村村
,112.743974,23.503709,2682.834549,0,-0.466695161,建制镇,0,高崀村
黄竹园国粮所,112.743974,23.503709,4904.019754,0,-0.466695161,村庄,0,高崀村
象岗、吴村、何村,112.635592,23.499627,81436.52157,34684.73214,-0.188142092,村庄,479,马岗村
新兴村、门口岭村,112.718081,23.500086,25225.67496,32470.19567,-0.205927033,村庄,129,高崀村
黄竹园村,112.734344,23.501261,21526.61234,251913,1.556418034,村庄,106,高崀村
圳边村,112.631336,23.510851,14328.79708,11110.23102,-0.3774689,村庄,100,培崀村
邓塘,112.708115,23.498812,19169.63565,316562.918,2.075621498,村庄,134,塔崀村
,112.656971,23.501338,27039.34837,0,-0.466695161,建制镇,0,新屋村
新兴、谭村、杨村、卢村、上杨,112.683159,23.498463,101149.82,255402,1.584438191,村庄,937,江和村
水花潭,112.635592,23.499627,12875.45041,9340.982143,-0.391677737,村庄,129,培崀村
一村、二村、三村,112.762656,23.500273,16902.52815,26831.27145,-0.251213231,村庄,393,下寮村
李村,112.651217,23.500368,12871.35336,301945,1.958225004,村庄,119,马岗村
连子一村,112.718081,23.500086,12207.20878,7551.208296,-0.40605141,村庄,30,塘村村
下寮圩,112.734344,23.501261,17224.01849,0,-0.466695161,村庄,0,下寮村
高崀村、石榴村、盘龙村,112.718081,23.500086,76817.56166,0,-0.466695161,村庄,0,高崀村
非自然村,112.656971,23.501338,1366.339818,0,-0.466695161,村庄,0,江和村
上下河村、白贯二村,112.762656,23.500273,31506.39377,18638.51681,-0.31700924,村庄,273,新围村
非自然村,112.669368,23.515702,959.8076024,0,-0.466695161,村庄,0,江和村
新围村,112.762656,23.500273,47770.87404,13108.40743,-0.361421547,村庄,192,新围村
恩岭村、新农村、狮脑村、新寨村,112.820351,23.49529,325548.5816,166125.3382,0.867457359,村庄,1175,迳口村
横档村,112.751313,23.484744,39759.06843,103793.0419,0.366866714,村庄,260,新围村
苏村,112.677553,23.501448,15299.97956,248435,1.528486217,村庄,62,江和村
牛古崀,112.635592,23.499627,47373.03455,20854.28571,-0.299214401,村庄,288,培崀村
,112.656971,23.501338,2294.388556,0,-0.466695161,采矿用地,0,马岗村
横溪,112.602634,23.510607,9538.579572,4144.584718,-0.433410003,村庄,80,培崀村
蛤头,112.656971,23.501338,24602.18734,102576,0.357092651,村庄,144,马岗村
下丰村,112.718081,23.500086,1390.323118,0,-0.466695161,村庄,0,塘村村
高崀一村晒地,112.718081,23.500086,5978.174238,0,-0.466695161,村庄,0,高崀村
白贯村、上下河村,112.762656,23.500273,2556.457228,27923.63874,-0.24244043,采矿用地,409,新围村
白贯村,112.7514,23.498667,72074.15705,509218,3.622834378,村庄,274,新围村
何村,112.641086,23.498731,10910.87193,131048.625,0.58575629,村庄,124,培崀村
田心村,112.718081,23.500086,30001.06416,66450.633,0.066969844,村庄,264,高崀村
迳口镇政府,112.819149,23.500195,1581.462896,0,-0.466695161,建制镇,0,迳口村
松新村、松三村,112.772235,23.499771,56963.9048,76631.72319,0.148734175,村庄,334,新围村
下丰村,112.718081,23.500086,5455.65992,0,-0.466695161,村庄,0,塘村村
石榴一村晒谷地,112.730045,23.498714,2978.237506,0,-0.466695161,村庄,0,高崀村
高崀村委会,112.730045,23.498714,2307.592059,0,-0.466695161,村庄,0,高崀村
非自然村,112.649974,23.497949,5044.828485,0,-0.466695161,村庄,0,马岗村
高崀村委会,112.731231,23.484067,3436.00015,0,-0.466695161,村庄,0,高崀村
高崀村石榴村盘龙村,112.718081,23.500086,7316.535457,161344.1506,0.829059643,村庄,641,高崀村
恩岭村,112.820351,23.49529,12422.66714,54432.55762,-0.029547314,村庄,385,迳口村
下丰村,112.708419,23.484874,11659.58694,163916.9733,0.849721981,村庄,110,塘村村
新村,112.64525,23.486878,22132.69466,163220.4313,0.844128052,村庄,130,马岗村
黄塘村,112.738626,23.498109,40755.20154,268596,1.6903992,村庄,243,高崀村
谢村,112.641086,23.498731,1212.189923,38046.375,-0.16114474,村庄,36,马岗村
新洲,112.649974,23.497949,21274.91782,68297.99229,0.081805986,村庄,189,马岗村
罗蚌村,112.708115,23.498812,8027.990391,115758.082,0.462957946,村庄,49,塘村村
地豆镇,112.830464,23.498159,4948.207392,0,-0.466695161,村庄,0,迳口村
沙崀村,112.793721,23.497724,17156.08772,109186,0.410177558,村庄,128,新围村
王村,112.64179,23.49476,43462.98794,148441.5,0.725438462,村庄,100,培崀村
游水,112.659393,23.494964,24599.44414,48140,-0.080082842,村庄,258,马岗村
辣山口村,112.731231,23.484067,30190.78912,670512,4.918186423,村庄,203,高崀村
邱黄村,112.64179,23.49476,2966.533418,148441.5,0.725438462,村庄,100,培崀村
杀竹,112.628949,23.486868,5315.83924,5059.253165,-0.426064301,村庄,54,培崀村
元龙村,112.751313,23.484744,24587.91412,60679.00911,0.020617935,村庄,152,新围村
旧石崀村,112.787128,23.498284,36308.7256,116772,0.471100721,村庄,104,新围村
龙办村,112.700822,23.490008,17672.70452,33431.02524,-0.198210612,村庄,45,塘村村
新农村,112.820351,23.49529,2308.515396,61643.10421,0.028360582,村庄,436,迳口村
寺岗边村,112.780119,23.496618,23302.76327,402969,2.769548705,村庄,100,新围村
马塘村,112.700822,23.490008,17734.50857,95835.60568,0.302960547,村庄,129,塘村村
塘村村委会,112.714026,23.493474,5984.630554,0,-0.466695161,村庄,0,塘村村
陂仔村,112.671123,23.492684,6759.800374,52763.80165,-0.042949093,村庄,90,江明村
马岗,112.649974,23.497949,19804.24986,72273.00771,0.113729333,村庄,200,马岗村
新岗村（晒场）,112.665394,23.492814,3726.210124,0,-0.466695161,村庄,0,江明村
布崀村,112.765061,23.495339,43338.63736,289712,1.859981787,村庄,264,新围村
新岗（新村）,112.665394,23.492814,4933.449147,75626.40512,0.140660466,村庄,104,江明村
永红、红星、向阳、东风,112.714904,23.492009,89525.08673,196073,1.107967018,村庄,495,塘村村
新岗（新村）,112.665394,23.492814,1831.722644,106895.0149,0.391778658,村庄,147,江明村
新屋,112.641926,23.492701,6607.495008,28592.46154,-0.237069115,村庄,74,培崀村
新江一、二、三村、下新一、二村,112.665394,23.492814,45849.87249,158524.58,0.806415673,村庄,218,江明村
牛咀村,112.671123,23.492684,2319.225191,9966.495868,-0.386654237,村庄,17,江明村
坑口,112.593691,23.488518,12270.0599,25860,-0.259013512,村庄,71,下黄岗村
迳口村委会,112.840312,23.492997,5131.767516,0,-0.466695161,采矿用地,0,迳口村
江明水厂,112.671123,23.492684,4278.705827,0,-0.466695161,村庄,0,江明村
高带,112.628949,23.486868,7230.471974,3372.835443,-0.439607921,村庄,36,培崀村
寨岗尾（新坪新龙）,112.679773,23.487971,18817.58824,134032.6667,0.609721128,村庄,130,江明村
牛咀村,112.671123,23.492684,10486.81108,25209.3719,-0.264238706,村庄,43,江明村
寺江村,112.700822,23.490008,17890.49644,106236.3691,0.386489074,村庄,143,塘村村
,112.731231,23.484067,12588.22001,0,-0.466695161,采矿用地,0,渔云村
,112.731231,23.484067,17765.37754,0,-0.466695161,采矿用地,0,高崀村
桥头,112.654311,23.485195,14060.71551,178576,0.967448618,村庄,223,马岗村
南龙寨,112.671123,23.492684,8072.940092,53936.33058,-0.033532513,村庄,92,江明村
卢元村,112.679773,23.487971,23888.8729,67016.33333,0.071512983,村庄,65,江明村
江明村委会,112.679773,23.487971,14127.26485,0,-0.466695161,村庄,0,江明村
,112.731231,23.484067,6274.118884,0,-0.466695161,采矿用地,0,渔云村
大山口,112.641926,23.492701,9454.128544,36706.53846,-0.171904966,村庄,95,培崀村
非自然村,112.649974,23.497949,2053.577165,0,-0.466695161,村庄,0,清平村
塘村村委旧铁工厂,112.714026,23.493474,4024.752182,0,-0.466695161,村庄,0,塘村村
曙光村,112.628949,23.486868,9231.816356,14428.24051,-0.350821968,村庄,154,培崀村
下村、徐村、永义、欧元、红星、上崀,112.682028,23.486201,83638.65292,194071.3126,1.091891467,村庄,964,江明村
,112.731231,23.484067,5312.334574,0,-0.466695161,采矿用地,0,高崀村
旧屋,112.64525,23.486878,25377.17899,302585.5687,1.963369412,村庄,241,清平村
非自然村,112.649974,23.497949,3569.566636,0,-0.466695161,村庄,0,马岗村
非自然村,112.654311,23.485195,2436.368659,0,-0.466695161,村庄,0,马岗村
鱼塘承包人屋仔,112.671123,23.492684,1115.860051,0,-0.466695161,村庄,0,江明村
刀坑,112.628949,23.486868,24196.35037,8338.398734,-0.399729484,村庄,89,培崀村
浩太,112.645651,23.483677,77283.52436,37286.15929,-0.167250032,村庄,104,清平村
张村,112.686307,23.48511,1734.261871,316529.1512,2.075350316,村庄,425,龙湾村
卫东村,112.708419,23.484874,9190.790384,65566.78932,0.059871696,村庄,44,塘村村
龙村,112.686307,23.48511,90364.99093,187683.1673,1.040588275,村庄,252,龙湾村
清源小学，非自然村,112.649974,23.497949,24407.85916,0,-0.466695161,村庄,0,清平村
七星村,112.682028,23.486201,30909.41673,32009.68744,-0.209625375,村庄,159,江明村
格田,112.645651,23.483677,11933.93996,44815.0953,-0.10678515,村庄,125,清平村
岗背,112.653877,23.491468,32782.8508,147443,0.717419509,村庄,237,马岗村
,112.649974,23.497949,6289.859933,0,-0.466695161,采矿用地,0,清平村
庵巾塘（上对、下队）,112.661541,23.484671,25702.36961,25620.72816,-0.260935104,村庄,234,江明村
卫东村,112.708419,23.484874,4988.44407,0,-0.466695161,村庄,0,塘村村
高塘,112.708419,23.484874,1074.589559,0,-0.466695161,村庄,0,塘村村
银江村,112.700384,23.487012,21848.39295,126764,0.551346469,村庄,115,塘村村
建洪,112.628949,23.486868,25301.88208,13210.27215,-0.360603471,村庄,141,培崀村
,112.731231,23.484067,122632.0208,0,-0.466695161,建制镇,0,渔云村
,112.731231,23.484067,54428.26795,0,-0.466695161,建制镇,0,渔云村
迳口镇政府,112.829701,23.491097,1306.709303,0,-0.466695161,村庄,0,迳口村
空地,112.671123,23.492684,2007.952795,0,-0.466695161,村庄,0,江明村
